lat,long,yds_clean_coarse,ver_clean_coarse,fa,route_name,nopm_YDS,nopm_Vermin,has_f,has_fB,has_fanat,has_fall,has_fBall,has_fallsex,has_m,has_manat,has_mall,has_mallsex,has_sex,has_fmallsex,has_eth,has_lgbt,has_drugs,has_money,has_violence,has_penis,has_bitch,has_pussy,has_whore,has_virgin,has_arete,has_slab,has_overhang,has_dihedral,has_roof,has_jug,has_crimp,has_flake,has_any,rating
 34.7143,-98.7462,10.0,,unknown,Bitchin' Piranha,5.10d,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 35.24772,-85.22079,,5.0,unknown,Country Redneck Bitch,,V5,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 35.2269,-84.5255,11.0,,"Philip Fisher, Robyn Erbesfield 1986",Slut Puppy,5.11a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Advanced
 35.2269,-84.5255,10.0,,unknown,Slut Dog,5.10c/d,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Intermediate
 36.09452,-84.71022,12.0,,Eric Ogelsby,Psychowhore,5.12a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Advanced
 35.19166,-85.69914,10.0,,Mitch Toomey,Mitch's Bitch,5.10c/d,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 35.17715,-85.68247,10.0,,unknown,Hola bitch,5.10d,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 29.9685,-99.96074,11.0,,unknown,Timbo The Bimbo,5.11c,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 30.5063,-98.8215,7.0,,unknown,Beginner's Bitch,5.7/8,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Beginner
 34.96081,-101.67519,,3.0,Christian Puschman,Bob had Bitch Tits,,V3/4,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 31.9224,-106.0433,,0.0,unknown,Honey Hole,,V0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 31.92218,-106.04789,9.0,,unknown,Bitchin Chimney,5.9,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 31.1586,-97.4876,,4.0,unknown,Bitch Slap,,V4,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 31.9171,-106.0391,,3.0,unknown,Rembrandt Pussyhorse,,V3,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 30.3337,-98.1222,11.0,,Stephen Shortnacy & John Gonzales,The Bitch Club,5.11d,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 30.37867,-98.11334,11.0,,John Hogge,The Bitchin' High Traverse,5.11a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 30.37289,-98.12622,,1.0,unknown,Baby Bitch,,V1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 30.2394,-97.8098,12.0,,Kirk Holladay,Dirty Rotten Whore,5.12b,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Advanced
 30.1808,-97.7224,,8.0,unknown,Power Slut,,V8,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Advanced
 38.288,-77.4835,,2.0,unknown,BBCC (Blueberry Cunton Candy),,V2,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 36.61272,-81.49442,,2.0,Aaron Parlier,Beaver Rage,,V2,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 39.62615,-79.838,,2.0,unknown,Mary Was A Whore,,V2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Intermediate
 39.63363,-79.80593,,4.0,unknown,Bitch Be Cool,,V4,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 39.635,-79.80994,,2.0,unknown,Bitch Slap Jr.,,V2,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 39.635,-79.80994,,5.0,unknown,Bitch Slap Arete,,V5/6,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Advanced
 38.0752,-81.0891,13.0,,Stephen Meinhold '07,Whores in Church,5.13c,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Advanced
 38.13843,-80.90748,8.0,,Dan Brayack and Bob Value 2007,Tigger goes to Cambodia and Tears a Flapper on Ho Chi Minh's Asshole,5.8,,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Intermediate
 38.14138,-80.90998,12.0,,Matt Fanning,The Way of the Beaver,5.12a,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 38.14138,-80.90998,13.0,,Mark Stevenson,Bitch Slap,5.13a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 38.05238,-81.07272,11.0,,Doug Reed,Bimbo Shrine,5.11b/c,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 38.11816,-81.13164,,5.0,unknown,Breast Arête,,V5,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 38.07138,-81.07971,,5.0,Perhaps Wild Bill?,Wild Bill's Zen Bitch Slap,,V5/6,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 38.241460000000004,-80.84583,12.0,,Dan Hague 1998,Obitchuary,5.12b,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 38.11576,-81.14353,,4.0,unknown,Slitty Titty Traverse,,V4/5,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 38.1138,-81.13935,10.0,,Brenda Karte 2013,Red Hot Hoochie Coocher,5.10c,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 38.05569,-81.06276,12.0,,"Rick Thompson, Eric Horst, Carl Samples, Bob Rentka, 1989",Pocket Pussy,5.12a,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 37.4769,-80.8646,,5.0,Jeremy Kane,French Tits,,V5/6,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 37.73371,-119.56956,12.0,,Beyer-solo,Balance Bitch,5.12a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 37.81564,-119.48839,10.0,,Bruce Morris Scott Cole Aug. 2013,Tits On A Bull,5.10c/d,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.81311,-119.49345,6.0,,Sean Ward June '95,Just Like a Vagina,5.6,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Beginner
 37.86026,-119.42626,10.0,,Brandon Adams 2018,Titty Twister,5.10c,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.71991,-119.70783,10.0,,"Ken Yager, et. al.",Breast Fest,5.10c,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.72406,-119.71395,12.0,,Dan and Sue McDevitt,Pussy Paws,5.12b/c,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 37.67875,-119.74886,10.0,,"Jeff Scheuerell, Monica Buhler, 4/13",Bombay Bitch,5.10b,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.74908,-119.58015,11.0,,Walt Shipley & Eric Kohl - 1990,Bitches' Terror,5.11a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 37.72843,-119.62458,13.0,,"P1 (aint that a bitch) Dale Bard, P2 (Dividing Line 5.13) Mikey Schaefer, Upper pitches (Psycho Bitch) Kevin Andrews. FFA full route Mason Earle 2013",Psycho Bitch,5.13b,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 38.60389,-123.36885,,5.0,,My Bitch Love Do Cocaine,,V5/6,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 38.39059,-121.98784,,6.0,Aaron Rough,Bitch Ass Whiney Ho,,V6,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 38.65134,-122.61858,9.0,,Ken Stanton 1991,18NY (aka The Chickens are Breastless),5.9,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.24924,-117.62013,8.0,,Hello friggin Kitty,Painslut,5.8,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.34024,-117.98041,8.0,,Tristan Burnham,Worth Bagley was a Bitch,5.8,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.51338,-118.40187,12.0,,Tony Sartin,Eager Beaver,5.12a,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 34.10639,-118.89515,10.0,,Doniel Drazin (2003),Pussy Galore,5.10d,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.10639,-118.89515,10.0,,Doniel Drazin (2003),Octopussy,5.10a,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.09567,-118.72976,12.0,,FA: Eoghan Kyne; EB: Todd Fertig,Seven Year bItch,5.12b/c,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 34.10186,-118.84602,,3.0,"??, Feb 1972",Pocket Pussy,,V3/4,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 41.36349,-122.69141,10.0,,"Steve Webber, Grover Shipman",Lead It To Beaver,5.10d,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 40.77938,-122.00276,12.0,,unknown,Space Sluts,5.12a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Advanced
 40.77938,-122.00276,11.0,,Travis Klawin,Crank Whore,5.11a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Advanced
 34.2753,-117.127,10.0,,"Kenn Kanaga & Pat Brennan, 1992",12 Pack of Pussy,5.10d,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.1963,-116.72273,11.0,,"Dave LePere, Brad Singer, Ryan Crochiere & Eric Odenthal, April 2001",Nothing Could be Finer than to be in a Vagina in the Morning,5.11a,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 34.27148,-116.98311,9.0,,unknown,Butch the Bitch,5.9,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 33.01205,-116.94636,8.0,,Jed Jirak and Aden Parker,Scooch Crack,5.8,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 32.90428,-116.8851,,4.0,Brian wheeler,Whales vagina,,V4,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 33.22406,-116.45214,,2.0,unknown,4 Floors of Whores,,V2/3,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.22678,-122.10071,10.0,,unknown,Plat-A-Pussy,5.10a,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.82563,-122.51446,,5.0,unknown,Intruding Dyke,,V5,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 33.81578,-116.64884,,8.0,unknown,The Angry Beaver,,V8,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 33.8159,-116.64911,,6.0,unknown,Bitch Slap,,V6,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 33.7437,-116.7249,,1.0,unknown,Tits Mantle,,V1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.47856,-119.70598,8.0,,"Jeff Mahoney and Alex Lau, 9/2/12",I Wanna Be Your Pussy Cat,5.8,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.46806,-119.66639,10.0,,"Jan Roestel, onsited this dirty beast in the dark one night in August 2010",Faces are a Doddle (Compared to Tits and Ass) aka Direct Crack Finish,5.10a/b,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.5075,-119.2757,10.0,,Eric benevente,Low Grade Beaver Tranquilizer,5.10c/d,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.5075,-119.2757,11.0,,"Erik Benevente, Mike Levanduski (Sept. 2014)",Bitch Free Zone,5.11a/b,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 34.63736,-119.30822,,10.0,unknown,Spicy Beaver,,V10,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 33.76108,-116.68129,10.0,,Old School,Bitchen Lichen,5.10c,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 33.67608,-117.11732,,3.0,Skyler Irish,Pussy Foot traverse,,V3,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 33.97421,-117.37071,,0.0,Bruce Diffenbaugh 81,Boobs boulder,,V0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.03824,-116.1466,10.0,,"Todd Gordon, Tucker Tech,  Suzette Olsen, Norm Miller , Andrea Tomaszewski",Let's **** the Crack Whore,5.10a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.03187,-116.14073,11.0,,"Todd Gordon, Tucker Tech",Tits on the Bull,5.11a/b,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 34.03726,-116.14539,10.0,,"Todd Gordon, Reggie Thompson, Karen Long, and Linda Moran (Oct. 1990)",Right-Handed Dyke,5.10a,,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 33.9904,-116.16338,10.0,,"Mike Lechlinski, Mari Gingery, John Long, Todd Gordon & Cyndie Bransford.",Beaver Boulder Free Route,5.10d,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.00628,-116.05306,7.0,,unknown,Pussy Riot,5.7/8,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Beginner
 34.04025,-116.19743,10.0,,unknown,Bimbo,5.10a,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.03989,-116.19486,9.0,,unknown,Which Bitch,5.9,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.03989,-116.19486,7.0,,Dave Evans and Marge Floyd,"Bitch, Bitch",5.7,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Beginner
 34.0145,-116.1713,10.0,,Holtkamp & Yoho 2/78,Pussy Galore,5.10c/d,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.0481,-116.1021,10.0,,"Dave Bengston and Carla Zezula, 1990",Beaver Tail,5.10b,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.01415,-116.16906,12.0,,"Dave Evans & Jim Angione, 1/78  FFA: (TR) John Bachar 3/78, FL: J. Bachar 1979",Leave it to Beaver (aka The Beaver),5.12a,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 34.01302,-116.16798,12.0,,"Dave Bengston, 1991",The Pit Slut,5.12b/c,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Advanced
 34.01036,-116.17115,9.0,,unknown,Sugartits,5.9+,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.00005,-116.12157,7.0,,DJ Reyes,Vagina Dialogues,5.7,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Beginner
 34.0071,-116.0538,10.0,,"Mike Lechlinski, Mari Gingery et.al",Dick Van Dyke (aka Elvis is Everywhere),5.10c,,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 33.98662,-116.0115,8.0,,Unspecified,Bitches Love Cake,5.8,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.02309,-116.17802,9.0,,unknown,Date Rape,5.9,,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.01886,-116.18016,11.0,,"Brian Sillasen, Todd Gordon & Tom Atherton, March 1988",Pocket Pussy,5.11b/c,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Advanced
 34.0942,-116.0497,10.0,,Todd Gordon & Chris Miller,Octopussy,5.10b,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.0214,-116.06832,10.0,,"Dave Bruckman, Don Wilson, Karen Wilson, Dave Evans & Jim Angione, December 1987",Software Sluts,5.10d,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.02441,-116.15027,3.0,,DJ Reyes,Pussy in Boots,5.3,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Beginner
 34.02721,-116.15051,9.0,,"Brian Sillasen, Todd Gordon, 11/1987",Rich Bitch,5.9+,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.02513,-116.15617,10.0,,"Todd Gordon & Cyndie Bransford, 1992",Tooth Beaver,5.10a,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 33.94995,-116.07517,10.0,,unknown,Spooky Boobs,5.10c,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.01799,-116.16431,9.0,,"Alan Nelson and Alan Bartlett, Jan. 1984",Berkeley Dyke,5.9,,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.0949,-116.1649,7.0,,"Alan Nelson and Sally Moser, November 1987",Bitch in Heat,5.7,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Beginner
 38.64838,-120.70717,12.0,,unknown,Eunuch in a Whorehouse,5.12c/d,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Advanced
 38.91442,-121.01486,10.0,,Aaron Rough,Bionic Bitch Slap,5.10d,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 33.98365,-116.15426,,1.0,unknown,Camp Whore,,V1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.01224,-116.17905,,0.0,unknown,Easy Skanking,,V0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.03094,-116.14376,9.0,,"Matt Cox, Randy Vogel and Shawn Curtis, 1976",X-Rated Tits,5.9,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 34.02772,-116.14099,7.0,,Don Reid and Alan Roberts,Life's a Bitch and then You Marry One,5.7,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,Beginner
 37.6478,-119.003,11.0,,"Jeff Follett, Dirk Addis",Tittytwister,5.11c,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 36.61009,-118.1348,6.0,,"JIm Davs, Steve Pollard-Cuddy  April 2013",Dirty Little Crack Whore,5.6,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Beginner
 36.60449,-118.12672,8.0,,unknown,Itty Bitty Titty Committee,5.8,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.5031,-118.72051,11.0,,Luke Potter/Jim Barnes/Bruno Damico 5/2018,Now that’s a Titty,5.11b/c,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Advanced
 37.51818,-118.71324,5.0,,unknown,Easy Skankin',5.5,,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Beginner
 37.72769,-118.56614,10.0,,unknown,Sweet Tits,5.10b,,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.90993,-118.81594,8.0,,"Mike Strassman, Wendy Bogerd, Scott Ayers, 1980s.",Dick Van Dyke,5.8,,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.7972,-119.046,,2.0,unknown,Corridor Whore,,V0/1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.52319,-118.57505,10.0,,"Mike Strassman, Dana Drucker",Snapping Pussy Doll,5.10a,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.42324,-118.43279,,2.0,unknown,Pocket Pussy,,V0/1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
 37.52246,-118.57309,9.0,,Dan mcDevitt,Pinkpoint pussy,5.9,,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Intermediate
